name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_sensor_calibration_faults.run_measure,advanced_rtu_controls_ems.run_measure,condenser_water_temperature_reset_ems.run_measure,hot_water_coil_valve_leakage_ems.run_measure,membrane_heat_pump_cooling_only_ems.run_measure,optimal_start_stop_ems.run_measure,static_pressure_reset_ems.run_measure,add_sensor_calibration_faults.applicable,advanced_rtu_controls_ems.applicable,condenser_water_temperature_reset_ems.applicable,create_doe_prototype_building.applicable,hot_water_coil_valve_leakage_ems.applicable,membrane_heat_pump_cooling_only_ems.applicable,optimal_start_stop_ems.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas,static_pressure_reset_ems.applicable
diag Autogenerated 31,1302e096-2b23-4694-86db-da4645cd43fa,2015-11-14T03:56:28Z,2015-11-14T04:02:29Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,213.57860022424916,0.0,25.745239196595247,198.00466162779733,10.872640556161837,0.0,399.51377755023526,0.0,195.80184039987606,0.0,199.9851797960201,35.41205406530171,0.0,1343.44,3288.08,0.0,64.5247729439961,false
diag Autogenerated 618,1343cd8a-fadd-4d03-9770-22de94439442,2015-11-14T04:20:21Z,2015-11-14T04:34:55Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,105.52765168089898,0.0,17.68010974231495,95.77486718441702,0.0,10.297737772778644,5.020012939284689,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.85,1838.9,0.0,143.6797500194626,false
diag Autogenerated 198,136821f9-5345-4db3-a06f-4cdc1e7e0629,2015-11-14T04:01:41Z,2015-11-14T04:04:47Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073,false
diag Autogenerated 555,137124a1-2f82-4c98-900c-1846b24a7c1a,2015-11-14T04:16:37Z,2015-11-14T04:22:14Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,293.65578138593196,0.0,122.04888548463722,253.18700535640778,0.0,0.0,959.4721686268045,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.57610515024296,3.990202101488811,2793.43,5304.05,0.0,632.1477899639409,false
diag Autogenerated 648,13abbb3d-5b00-43e0-b2d3-9c98348307ba,2015-11-14T04:22:21Z,2015-11-14T04:35:00Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,80.24772555830866,0.0,17.6693717467229,83.08255639461059,0.0,46.80960728465621,23.792713733091013,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,787.44,1873.34,0.0,160.9625539248716,false
diag Autogenerated 329,13d5ab8d-8ada-408b-a832-26ffd28c6b67,2015-11-14T04:04:34Z,2015-11-14T04:06:34Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,96.93590643376825,0.0,27.022785626790007,163.88040052484973,0.0,0.0,33.561610992201366,0.0,86.14684458083951,0.0,187.08451213823952,0.0,0.0,620.19,1840.99,0.0,25.571166395668683,false
diag Autogenerated 115,1437c266-568e-404c-8707-b71b571dfa53,2015-11-14T03:56:28Z,2015-11-14T03:58:58Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,64.28515533296815,0.0,24.180295797793253,74.5950387354253,0.0,3.775725800140856,0.23476015337663353,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,406.57,1287.1,35.23358635260975,0.0,false
diag Autogenerated 42,1517733c-a9d0-40c0-b848-22db19980b83,2015-11-14T03:56:28Z,2015-11-14T04:02:49Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,108.34510911129479,0.0,25.150816492918395,96.89582541070219,5.211746496384474,4.263135663978468,1.2159338554434966,1.0314037896722101,173.87152497610933,0.0,93.37572145642635,21.19710196584159,0.0,540.22,1688.21,0.0,9.658710590903159,false
diag Autogenerated 281,15839a64-f4df-4e71-85f7-75982dd93f4b,2015-11-14T04:03:07Z,2015-11-14T04:05:59Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916,false
diag Autogenerated 349,15ab77ef-5a7e-483b-9d09-b28b20ad4301,2015-11-14T04:04:53Z,2015-11-14T04:06:35Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0,false
diag Autogenerated 533,15bee4c0-0941-42c7-84c6-8dfcc4a615bc,2015-11-14T04:15:15Z,2015-11-14T04:23:12Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,360.8087585244625,0.0,122.04624121551763,257.883227312832,0.0,0.0,1019.9360263157662,0.0,172.14897107081438,109.17482056430465,199.03061094075161,60.158003894126985,4.315447203200623,2869.88,5561.37,0.0,564.3786981205416,false
diag Autogenerated 523,16239d11-b088-4f44-bd75-5b4fead8ad1a,2015-11-14T04:14:50Z,2015-11-14T04:22:10Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,280.5155267075588,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.597349208349897,4.840775334962791,1375.56,3282.54,22.2374218728653,168.79339355803157,false
diag Autogenerated 370,1673d1b9-9894-4e5f-8879-018618a2aee0,2015-11-14T04:05:26Z,2015-11-14T04:06:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,68.99768525582066,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,605.1726467857314,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1457.33,3354.78,0.0,0.0,false
diag Autogenerated 214,16bfce7b-83dd-4191-91ef-97e08f9e9e5b,2015-11-14T04:02:02Z,2015-11-14T04:04:34Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,226.28803799132513,0.0,21.16338397371437,133.34296765077207,0.0,218.21327568800066,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,860.21,2697.01,0.0,13.102671716654726,false
diag Autogenerated 423,1751d01f-9606-49b2-b1d3-251d96dd95d3,2015-11-14T04:06:23Z,2015-11-14T04:17:49Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,309.6927317272356,0.0,17.55563495304206,274.54318089015925,0.0,0.0,506.0708452429563,0.0,116.54757043691302,18.387096774193548,214.5983054307881,17.651592486729278,5.27970600244998,1493.56,3610.09,0.0,13.229889750918742,false
diag Autogenerated 247,18102dd9-2898-4b78-baff-b039bde3a112,2015-11-14T04:02:43Z,2015-11-14T04:05:51Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,91.16673591332327,0.0,56.150006322520824,101.17639030225665,0.0,0.0,64.47365515967878,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,716.36,2113.68,0.0,9.949439904941402,false
diag Autogenerated 575,18162e5f-aa3c-45af-8d3d-b5bd4af30ada,2015-11-14T04:17:37Z,2015-11-14T04:25:52Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,211.88264028508746,0.0,104.65664606193407,163.14964183374772,0.0,0.0,309.44735656823224,0.0,151.2248695273545,157.768554175345,106.59665817268663,13.428480012410436,4.1338740569875245,1442.91,3202.08,22.2374218728653,189.34024604042733,false
diag Autogenerated 355,1816af59-b06e-4d5a-bbc4-bd6f05a6e133,2015-11-14T04:05:03Z,2015-11-14T04:06:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,64.48589575368682,0.0,27.083814663533847,138.50975810705367,0.0,0.0,158.16982637239047,0.0,86.14684458083951,0.0,171.27363240467483,0.0,0.0,671.24,1743.08,0.0,25.571166395668683,false
diag Autogenerated 29,187ffb5a-0366-49ca-b8de-3282cc259baa,2015-11-14T03:56:27Z,2015-11-14T04:02:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,227.62111774277815,0.0,25.745239196595247,203.62361472260022,11.859905659671231,0.0,498.9812981001696,0.0,195.80184039987606,0.0,199.9851797960201,36.29527834289162,0.0,1464.44,3464.1,0.0,64.5247729439961,false
diag Autogenerated 258,18de9627-3284-4814-afc6-3c6e623aa7f5,2015-11-14T04:02:47Z,2015-11-14T04:05:59Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033,false
diag Autogenerated 421,190f502f-cdf2-4b6b-b0a8-34b496283cda,2015-11-14T04:06:11Z,2015-11-14T04:18:04Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,326.7726623111474,0.0,17.55563495304206,279.55389955083706,0.0,0.0,656.4286443446305,0.0,116.54757043691302,18.387096774193548,214.5983054307881,18.84748877092691,5.2751122907309105,1667.2,3846.81,0.0,13.230400163331971,false
diag Autogenerated 345,194dc730-0fa9-495a-b09d-2921122cc214,2015-11-14T04:04:49Z,2015-11-14T04:06:13Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0,false
diag Autogenerated 433,1999fbc3-21f2-46ab-a826-a8285f0286d6,2015-11-14T04:06:23Z,2015-11-14T04:18:41Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,389.02409146590446,0.0,17.53828093099224,324.2277460187832,0.0,0.0,1031.3684156798693,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.93048182931809,4.841261739485504,2237.71,4867.11,0.0,15.874846876276031,false
diag Autogenerated 306,1abf3151-cc94-4737-a2d8-8bebd897e131,2015-11-14T04:03:39Z,2015-11-14T04:05:34Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,111.62646742139243,0.0,26.892009119481777,140.1444644484065,0.0,0.0,32.29743808822184,0.0,86.14684458083951,0.0,168.30936490568837,0.0,0.0,596.53,1768.67,0.0,25.571166395668683,false
diag Autogenerated 554,1ac8c1cd-f773-41a5-a70a-331f0a5695f7,2015-11-14T04:16:30Z,2015-11-14T04:22:37Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,292.19702625494807,0.0,122.04888548463722,253.18700535640778,0.0,0.0,960.7290778816583,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.574342304163224,3.990202101488811,2793.23,5300.78,0.0,632.1477899639409,false
diag Autogenerated 238,1b74fa22-6326-4d8a-8ca1-bab05b692bbd,2015-11-14T04:02:37Z,2015-11-14T04:05:54Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,145.88363751683497,0.0,21.26574859650074,140.52053414261601,0.0,136.383799092367,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,691.79,2162.24,0.0,13.767038190032899,false
diag Autogenerated 367,1c2a28a3-6bc7-4f7e-9e8c-79f7d929b18d,2015-11-14T04:05:26Z,2015-11-14T04:06:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,70.83727479195637,0.0,68.4484239251261,200.8639967916164,0.0,5.18310890631607,639.4317324835768,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1501.58,3423.59,0.0,0.0,false
diag Autogenerated 589,1db0b76d-1740-4109-be69-c9a0c573e135,2015-11-14T04:18:10Z,2015-11-14T04:30:59Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,208.4868935268213,0.0,66.43918257495466,138.531741113323,0.0,0.48060019375776236,14.50400795266847,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,1007.3,2898.06,0.0,77.78640609704583,false
diag Autogenerated 224,1df0ee21-87df-4e0e-8bcf-383855822692,2015-11-14T04:02:23Z,2015-11-14T04:05:04Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117,false
diag Autogenerated 274,1e0d0793-51a6-48d6-9953-5d53d88046ac,2015-11-14T04:03:07Z,2015-11-14T04:07:04Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,126.52468091341359,0.0,56.15602777092002,147.5435501255472,0.0,389.4953825526526,0.20673639503912938,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1123.93,3537.05,0.0,10.56964909005879,false
diag Autogenerated 641,1e226f4c-3c10-4791-ac05-1706717a31d4,2015-11-14T04:22:21Z,2015-11-14T04:33:39Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,80.24772555830866,0.0,17.6693717467229,83.08255639461059,0.0,46.80960728465621,23.792713733091013,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,787.44,1873.34,0.0,160.9625539248716,false
diag Autogenerated 101,1e29c07a-5c57-4882-a541-daedce459513,2015-11-14T03:56:28Z,2015-11-14T03:58:47Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173,false
diag Autogenerated 139,1e45c9a3-43fc-471b-bcec-06ab721a5ff7,2015-11-14T03:58:56Z,2015-11-14T04:01:06Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,47.81281790437436,0.0,24.29767587448157,75.71014946396431,0.0,4.225682760779404,0.21519680726191406,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,391.75,1240.23,35.23358635260975,0.0,false
diag Autogenerated 9,1e4fc892-d863-4c02-b6e6-933c9ca2fac4,2015-11-14T03:56:27Z,2015-11-14T04:01:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,268.4388037849903,0.0,25.72802380813375,127.34073145940089,25.219047105793802,0.0,272.74938735671935,0.0,195.80184039987606,0.0,133.32345319734674,40.1762256982337,0.0,1146.41,2942.49,0.0,57.62888712244034,false
diag Autogenerated 607,1e87df8e-5299-44aa-bee0-ef4ff18efab2,2015-11-14T04:19:32Z,2015-11-14T04:34:32Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024,false
diag Autogenerated 220,1ee2bc91-15f4-4108-9c1f-be235a6949f0,2015-11-14T04:02:18Z,2015-11-14T04:05:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117,false
diag Autogenerated 43,1eee07c8-80f7-4bf5-930e-6b33c337c315,2015-11-14T03:56:28Z,2015-11-14T04:02:38Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,108.86151264136195,0.0,25.150816492918395,96.89582541070219,5.27699857287394,4.263135663978468,1.2159338554434966,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.046250391161642,0.0,540.65,1689.58,0.0,9.658710590903159,false
diag Autogenerated 23,1f69844b-95ce-42d8-ba4e-39ab1312096d,2015-11-14T03:56:27Z,2015-11-14T04:02:40Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,158.19418737309172,0.0,24.54670855896753,89.56514051648773,17.80680052931362,7.751666032856175,0.5535901973138597,0.1283992472857241,173.87152497610933,0.0,102.504697447872,31.039640987284965,0.0,620.5,1944.83,0.0,9.194929703166201,false
diag Autogenerated 22,1fed0c7c-d477-467f-b223-23f77e618c6e,2015-11-14T03:56:27Z,2015-11-14T04:02:26Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,false,false,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201,false
diag Autogenerated 157,20633f51-b3a7-4b7a-abfd-d430c4a072a7,2015-11-14T04:00:53Z,2015-11-14T04:02:23Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922,false
diag Autogenerated 200,210f2dc8-f3b3-4a68-8ff3-b4798478c9f5,2015-11-14T04:01:43Z,2015-11-14T04:04:13Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073,false
diag Autogenerated 74,2125860c-aede-4cd2-9601-191d71a12096,2015-11-14T03:56:28Z,2015-11-14T04:02:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,128.00614364819532,0.0,25.699580992414752,165.16593388991433,10.043307929407925,0.0,568.9034695744207,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1406.42,3086.22,0.0,87.8037206196941,false
diag Autogenerated 109,21353ae2-b8b7-4aa3-8a68-81cc245573d7,2015-11-14T03:56:28Z,2015-11-14T03:58:48Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,127.0834963612176,0.0,85.10055559902965,234.3297597621097,0.0,0.0,4.382189529697159,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,853.72,2647.16,0.0,22.791298223648173,false
diag Autogenerated 97,21464394-70f1-47a9-baae-8dbbfd97725c,2015-11-14T03:56:28Z,2015-11-14T03:58:48Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173,false
diag Autogenerated 137,217d51b9-1d63-4de1-8635-64b7918efdae,2015-11-14T03:58:55Z,2015-11-14T04:01:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0,false
diag Autogenerated 315,22e69afa-4d33-4d25-9219-3833b20d8732,2015-11-14T04:03:56Z,2015-11-14T04:06:08Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,136.86197411497,0.0,68.50945296186994,113.7145323214138,0.0,1.6477839920836623,186.5265323737244,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1024.09,2854.74,0.0,0.0,false
diag Autogenerated 122,2311d371-26f4-4a2d-b484-d6f957980e66,2015-11-14T03:56:28Z,2015-11-14T03:58:53Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035,false
