name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 8,ef7ea444-3a61-4bd8-ac4b-ecf97d8911c3,2015-11-14T04:10:29Z,2015-11-14T04:15:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,311.83355863037366,0.0,25.72802380813375,166.98702259108063,30.213755245079767,0.0,438.3614243563316,0.0,121.73225729670499,0.0,199.9851797960201,48.209824148549345,0.0,1400.68,3402.81,0.0,57.63038411274134
diag Autogenerated 618,ef8d9f40-1330-4fd6-b1d4-dd580cd982e6,2015-11-14T04:33:42Z,2015-11-14T04:44:19Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327
diag Autogenerated 697,efbeb740-c6dc-49d1-9f35-bd0b4048d809,2015-11-14T04:37:13Z,2015-11-14T04:53:54Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,103.86057786523278,0.0,17.68010974231495,87.24621418542907,0.0,10.359481247432948,6.81594270205552,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,744.51,1808.75,0.0,143.6797500194626
diag Autogenerated 153,efeac9b9-20ed-47ae-aaf0-0f46c5cda421,2015-11-14T04:15:01Z,2015-11-14T04:17:47Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,94.94091869473354,0.0,85.08099225291494,253.13013537835508,0.0,0.0,6.005947257218875,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,842.54,2607.15,0.0,23.358635260975035
diag Autogenerated 742,eff14d4d-80c2-44e1-9fda-3743cadcd3fa,2015-11-14T04:39:59Z,2015-11-14T04:52:40Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,81.60844237477204,0.0,66.36582780853901,77.38169014440771,0.0,27.019848788002196,104.23965255135467,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,967.05,2517.91,0.0,109.34666197870689
diag Autogenerated 582,f029c5df-5908-4397-8457-8162c4d8272d,2015-11-14T04:30:58Z,2015-11-14T04:37:22Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,413.92242948395324,0.0,122.084142406232,283.8984283345776,0.0,0.0,616.5219223131361,0.0,172.13134261001701,109.17482056430465,196.8587845705134,51.696342711380666,4.698866225543815,2434.67,5233.13,0.0,463.68669289194014
diag Autogenerated 307,f06b4378-0f8e-46cd-878b-fcc4635f120d,2015-11-14T04:17:53Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,126.55880245434238,0.0,56.15602777092002,147.5636216202112,0.0,389.62785441743495,0.19670064770713283,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1124.11,3537.63,0.0,10.56964909005879
diag Autogenerated 720,f0afd1eb-eccf-4121-ab95-91700561b962,2015-11-14T04:38:33Z,2015-11-14T04:52:00Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 387,f1645b2c-3ea4-4034-b35c-fbcd6ebabbfb,2015-11-14T04:20:24Z,2015-11-14T04:21:42Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
diag Autogenerated 32,f1a6dbf6-351f-4ae8-bef6-cb9ebbdf7ffc,2015-11-14T04:10:23Z,2015-11-14T04:16:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,232.7872312715286,0.0,25.745239196595247,223.04930936352466,12.044035466694211,0.0,462.16431863737955,0.0,195.80184039987606,0.0,199.9851797960201,36.05052042867814,0.0,1452.15,3501.88,0.0,64.5247729439961
diag Autogenerated 149,f1d8ebe0-6426-40d3-b420-15467b17ec36,2015-11-14T04:15:00Z,2015-11-14T04:17:07Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,94.94091869473354,0.0,85.08099225291494,253.13013537835508,0.0,0.0,6.005947257218875,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,842.54,2607.15,0.0,23.358635260975035
diag Autogenerated 58,f25beb64-47f8-4b22-a9cd-1f41f7ab5a78,2015-11-14T04:10:23Z,2015-11-14T04:16:41Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,243.71900294457993,0.0,25.73101778873575,144.922882544644,14.176498150468484,0.0,560.4170315580526,0.0,195.80184039987606,0.0,199.9851797960201,50.96353780723855,0.0,1514.15,3464.59,0.0,78.43630381118761
diag Autogenerated 107,f2ce338b-2232-4df4-9362-b0a0e110f962,2015-11-14T04:10:25Z,2015-11-14T04:16:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,82.64421059721788,0.0,26.20607588044697,89.90262706263216,5.6916649944360325,10.492253245413762,15.699789930411818,0.11576981312647255,110.48439493082579,0.0,93.06068723767613,19.964328864852426,0.0,469.82,1431.75,0.0,11.264753634821314
diag Autogenerated 729,f4198179-a50c-41e0-b077-db8da8b29134,2015-11-14T04:39:21Z,2015-11-14T04:51:45Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,80.24772555830866,0.0,17.6693717467229,83.08255639461059,0.0,46.80960728465621,23.792713733091013,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,787.44,1873.34,0.0,160.9625539248716
diag Autogenerated 361,f4a03fc0-cdb1-4f0a-bc7a-281ed0d90a7e,2015-11-14T04:20:05Z,2015-11-14T04:21:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,134.46440481431918,0.0,68.50945296186994,195.94244089991676,0.0,1.150833264312399,109.55148017210189,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1026.45,3022.56,0.0,0.0
diag Autogenerated 134,f4fefe8b-2442-4fb3-8f0d-80a23d6e7fe8,2015-11-14T04:12:41Z,2015-11-14T04:14:56Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,69.48900539948353,0.0,24.180295797793253,128.9811409343454,0.0,2.347601533766335,0.25432349949135297,0.0,66.94577040457,0.0,111.35456608498318,0.0,0.0,438.75,1389.01,35.23358635260975,0.0
diag Autogenerated 734,f5043342-1312-4a7b-92d3-365d0daf1458,2015-11-14T04:39:56Z,2015-11-14T04:52:04Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689
diag Autogenerated 331,f54de51f-0f9c-4abe-a6ba-3ce3df4f7411,2015-11-14T04:18:09Z,2015-11-14T04:19:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,244.19897209665257,0.0,68.53124904642131,206.67919214992222,0.0,1.1421148304918505,101.1730652705548,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1114.79,3319.79,0.0,0.0
diag Autogenerated 237,f582a1bf-8d66-46ce-af19-9b423b35a42f,2015-11-14T04:16:49Z,2015-11-14T04:20:55Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,222.35001073824967,0.0,21.16338397371437,120.00746659601502,0.0,218.29757596558946,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,843.02,2642.56,0.0,13.102671716654726
diag Autogenerated 456,f5b0fd3b-0e8f-4ac4-8315-feb1b7b89b85,2015-11-14T04:21:44Z,2015-11-14T04:34:20Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,219.69885667619437,0.0,5.922825643119641,106.26071866067784,0.0,0.0,76.53787260106166,0.0,123.86075949367088,28.3008370763577,115.81155573703552,6.518476929358922,5.7186606778276845,779.57,2103.45,8.10483870967742,70.60585953450388
diag Autogenerated 532,f5d3ae5c-44d2-42d1-a86c-79874b12f9f5,2015-11-14T04:22:37Z,2015-11-14T04:36:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,90.8350347080441,0.0,5.995814618211515,101.33523887300939,0.0,0.0,255.36341363821967,0.0,123.86075949367088,28.3008370763577,104.81114740710494,4.002654144548796,4.67690894242548,812.35,1817.1,8.10483870967742,79.09044507962433
diag Autogenerated 704,f5d69a87-75cb-4726-b984-b422a1dc1fd9,2015-11-14T04:37:31Z,2015-11-14T04:50:00Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848
diag Autogenerated 596,f5e6dfbc-aeb9-4976-a1bc-6aa3e4cae635,2015-11-14T04:31:40Z,2015-11-14T04:37:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,354.1487260352093,0.0,122.04624121551763,257.1692746505378,0.0,0.0,846.0374305108111,0.0,172.14897107081438,109.17482056430465,199.03061094075161,58.536185500767274,4.229067745293421,2686.89,5344.09,0.0,564.3725281592625
diag Autogenerated 607,f61cccbb-7a56-4ad0-bcd8-28020c390dab,2015-11-14T04:33:29Z,2015-11-14T04:41:06Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,339.62287433816147,0.0,122.04624121551763,208.73596003275367,0.0,0.0,786.6013120863371,0.0,172.13134261001701,109.17482056430465,196.8587845705134,53.92105446401105,4.229067745293421,2557.7,5058.73,0.0,564.3742910053422
diag Autogenerated 570,f62b5da3-6a9d-4677-ab86-44bf81b0b671,2015-11-14T04:30:41Z,2015-11-14T04:37:11Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,417.6490860965211,0.0,122.084142406232,271.39720536010975,0.0,0.0,642.7195779041347,0.0,172.14897107081438,109.17482056430465,199.03061094075161,57.11180586833831,4.700629071623554,2459.7,5257.83,0.0,463.68669289194014
diag Autogenerated 553,f6bb000f-02e7-48ee-9b30-b83ace1e4e6a,2015-11-14T04:23:38Z,2015-11-14T04:30:53Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,642.5653288721575,0.0,122.09471948271043,213.11046257962553,0.0,0.0,619.7117922944235,0.0,172.13134261001701,109.17482056430465,196.8587845705134,71.62708048890772,5.181004628352382,2566.25,5747.1,0.0,413.7902160279728
diag Autogenerated 340,f6de87e3-5e92-4341-935d-59a0295a221e,2015-11-14T04:18:52Z,2015-11-14T04:20:15Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,240.52851145820168,0.0,68.53124904642131,190.46290524370204,0.0,0.9154355511575901,90.41015871908772,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1083.91,3244.43,0.0,0.0
diag Autogenerated 185,f70f1b04-9bde-49d3-999c-015564b3bc6b,2015-11-14T04:15:53Z,2015-11-14T04:17:24Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,39.96791611237186,0.0,24.336802566711008,114.993348462321,0.0,16.33539400579075,5.3016667970889735,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,440.43,1383.77,35.23358635260975,0.0
diag Autogenerated 425,f761e478-d76a-49aa-9e33-2a7202155a86,2015-11-14T04:21:13Z,2015-11-14T04:23:32Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,50.20946037253868,0.0,27.258183339944814,144.6126617814376,0.0,0.0,253.51025941699837,0.0,86.14684458083951,0.0,176.1036447412587,0.0,0.0,763.41,1836.39,0.0,25.571166395668683
diag Autogenerated 409,f7df4a06-e98d-4865-829e-a32ff45ebdae,2015-11-14T04:20:55Z,2015-11-14T04:22:03Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,65.63672901799922,0.0,68.4484239251261,145.96837824053287,0.0,5.562360777509928,716.9560460158938,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1519.4,3318.5,0.0,0.0
diag Autogenerated 544,f8003869-a320-408d-9aaa-19badb0674e6,2015-11-14T04:23:30Z,2015-11-14T04:31:31Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,637.4372096261973,0.0,122.09471948271043,222.8325587093851,0.0,0.0,653.5302314881329,0.0,172.14897107081438,109.17482056430465,199.03061094075161,78.88031068399309,5.178360359232774,2614.1,5828.21,0.0,413.78933460493295
diag Autogenerated 142,f877898f-a301-44e3-b152-aa8e8361e022,2015-11-14T04:12:44Z,2015-11-14T04:14:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,140.934345410439,0.0,85.08099225291494,346.7016198450583,0.0,0.0,20.737146881602627,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,933.45,2864.37,0.0,23.358635260975035
diag Autogenerated 583,f88c14f2-3877-4df6-b634-262a581270ee,2015-11-14T04:30:59Z,2015-11-14T04:36:33Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,406.52905302552864,0.0,122.084142406232,282.0492027969316,0.0,0.0,654.6381802492488,0.0,101.0137246381538,109.17482056430465,196.8587845705134,51.31733080423682,4.690933418184991,2392.04,5018.72,0.0,463.68845573801985
diag Autogenerated 124,f89f3316-05fd-4676-98bf-8d0f6a9cdc01,2015-11-14T04:10:24Z,2015-11-14T04:12:40Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,119.57117145316535,0.0,85.10055559902965,233.46897253306204,0.0,0.0,5.869003834415838,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,783.46,2421.51,0.0,22.791298223648173
diag Autogenerated 314,f9bddefa-5332-482a-9cb0-15d9545bf6c3,2015-11-14T04:18:06Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,124.79652522284378,0.0,56.15602777092002,149.8738506560368,0.0,441.44643219146604,0.20272209610633077,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1111.47,3497.6,0.0,10.56964909005879
diag Autogenerated 365,fa3c2441-ce80-41d0-9b9e-1dfef85780a5,2015-11-14T04:20:10Z,2015-11-14T04:21:16Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,134.46440481431918,0.0,68.50945296186994,195.94244089991676,0.0,1.150833264312399,109.55148017210189,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1026.45,3022.56,0.0,0.0
diag Autogenerated 169,fb29815c-a126-4a31-8b4a-7e220458a91e,2015-11-14T04:15:39Z,2015-11-14T04:16:58Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,89.99139212770952,0.0,85.00273886845606,341.75209327803424,0.0,0.0,50.21910947648485,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,908.15,2720.35,0.0,24.551999373972922
diag Autogenerated 358,fc07aedb-f829-49b1-a9c5-ebb6ebaf2ec3,2015-11-14T04:20:02Z,2015-11-14T04:21:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,147.2369103614227,0.0,68.50945296186994,236.04287725752948,0.0,1.6521432089939365,134.45568638049863,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1080.97,3143.35,0.0,0.0
diag Autogenerated 413,fc1b2d7d-544e-49f6-8a3d-cdaf17e22d8d,2015-11-14T04:20:56Z,2015-11-14T04:23:24Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,69.56874267106657,0.0,68.4484239251261,209.37754741738195,0.0,5.5841568620613,680.7396719253354,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1526.79,3417.36,0.0,0.0
diag Autogenerated 346,fc32556d-aca6-44c5-a776-96fc3f2153e6,2015-11-14T04:19:52Z,2015-11-14T04:21:20Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,105.57151513302152,0.0,26.892009119481777,100.58021177075751,0.0,0.0,36.76563542125293,0.0,86.14684458083951,0.0,171.57441837148377,0.0,0.0,558.67,1639.45,0.0,25.571166395668683
diag Autogenerated 316,fc5400b5-4c88-429d-9622-d2ba6f3da6ba,2015-11-14T04:18:07Z,2015-11-14T04:22:03Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916
diag Autogenerated 673,fcaae0df-8f2c-491d-b42b-3649e2630c03,2015-11-14T04:36:36Z,2015-11-14T04:47:45Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,133.94307251636872,0.0,17.666687247824886,85.1549895438768,0.0,12.69231078980642,7.9031647557508675,0.0,100.98547954546065,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,709.74,1714.21,0.0,135.11351403590248
diag Autogenerated 441,fcf2e3b9-276c-41ab-8423-787a3f4b67ac,2015-11-14T04:21:22Z,2015-11-14T04:30:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,587.9369130257248,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9152715394039,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.393527970600246,5.778889342588812,1990.22,4990.39,0.0,11.860963658636178
diag Autogenerated 2,fd1010cd-f57a-4206-8873-310ac5597c24,2015-11-14T04:10:29Z,2015-11-14T04:15:53Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,313.1554010661565,0.0,25.72802380813375,166.69735496783716,30.393394081199748,0.0,373.8201845190245,0.0,195.80184039987606,0.0,199.9851797960201,48.136471623800354,0.0,1411.35,3571.03,0.0,57.63038411274134
diag Autogenerated 386,fd4dc9e3-8b01-46cc-a90b-1b34680f5ce5,2015-11-14T04:20:21Z,2015-11-14T04:21:34Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,103.72756637997551,0.0,68.44406470821582,208.95470337708537,0.0,3.927654436157089,443.03157380808113,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1321.15,3261.26,0.0,0.0
diag Autogenerated 539,fda2fb24-a171-4972-9101-6a96e379f224,2015-11-14T04:23:02Z,2015-11-14T04:36:31Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,87.5051041241323,0.0,5.995814618211515,101.33013474887709,0.0,0.0,271.4873417721519,0.0,91.91200489995917,28.3008370763577,104.81114740710494,3.9010820743160473,4.67537770518579,793.1,1722.56,8.10483870967742,79.0863617803185
diag Autogenerated 281,fdea66d6-77fb-465e-979f-e147ae52e89a,2015-11-14T04:17:13Z,2015-11-14T04:21:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402
diag Autogenerated 62,feb9d719-4364-4e79-ae94-a9ab7e1ecef8,2015-11-14T04:10:23Z,2015-11-14T04:16:42Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,253.36560844422291,0.0,25.73101778873575,178.6650439291804,14.48637514277545,0.0,631.1026680858135,0.0,121.73225729670499,0.0,199.9851797960201,52.63642446860587,0.0,1556.14,3450.33,0.0,78.43630381118761
