name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 662,bc9d129a-807b-4304-9d0a-2c655704727f,2015-11-14T04:17:29Z,2015-11-14T04:27:41Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,312.54236423029806,0.0,17.53828093099224,243.36872192731727,0.0,0.0,777.3877092690894,0.0,116.54757043691302,18.387096774193548,214.5983054307881,27.666904859126173,4.820845242956309,1748.73,3847.57,0.0,15.874846876276031
diag Autogenerated 193,bcad1eef-ebf7-4542-be40-7925d0df3404,2015-11-14T04:07:44Z,2015-11-14T04:09:41Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,94.94091869473354,0.0,85.08099225291494,253.13013537835508,0.0,0.0,6.005947257218875,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,842.54,2607.15,0.0,23.358635260975035
diag Autogenerated 627,bcd27ba9-da9b-4a3f-b4ec-2920541352ed,2015-11-14T04:16:59Z,2015-11-14T04:27:27Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,313.7004899959167,0.0,17.55563495304206,282.3106369946917,0.0,0.0,525.0535933033891,0.0,116.54757043691302,18.387096774193548,214.5983054307881,18.20641077991017,5.271539403838301,1524.86,3669.69,0.0,13.229889750918742
diag Autogenerated 362,bd454192-5e40-4102-b6c9-fdeb81a992c0,2015-11-14T04:11:19Z,2015-11-14T04:14:24Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,90.78537751470739,0.0,56.150006322520824,102.39673717782743,0.0,0.0,66.4848189250109,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,719.21,2118.51,0.0,9.949439904941402
diag Autogenerated 951,bd9309b2-ca84-4eaf-9aaa-7138291375e1,2015-11-14T04:39:49Z,2015-11-14T04:53:23Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 918,be1b2f95-2f74-40a5-8eb3-732bee9972e6,2015-11-14T04:38:00Z,2015-11-14T04:55:49Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,151.94807494327654,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,968.27,2753.49,0.0,84.99793847811625
diag Autogenerated 795,be438cf3-595e-4f3f-88ce-08e1eb2ea794,2015-11-14T04:30:45Z,2015-11-14T04:36:14Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,353.9671528889962,0.0,122.04624121551763,258.06039334384576,0.0,0.0,834.3330139643851,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.325940544490265,4.229067745293421,2676.69,5336.16,0.0,564.3725281592625
diag Autogenerated 722,be46e0a6-a219-4614-8293-5cc5fa9d2651,2015-11-14T04:27:18Z,2015-11-14T04:32:10Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,652.5456819525988,0.0,122.09471948271043,267.3250309159131,0.0,0.0,650.3024603161311,0.0,172.14897107081438,109.17482056430465,199.03061094075161,79.6894570345932,5.174834667073296,2671.28,6016.02,0.0,413.78933460493295
diag Autogenerated 829,beed14ea-d928-4530-a89e-80ab758c2515,2015-11-14T04:32:01Z,2015-11-14T04:40:25Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,293.65578138593196,0.0,122.04888548463722,253.18700535640778,0.0,0.0,959.4721686268045,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.57610515024296,3.990202101488811,2793.43,5304.05,0.0,632.1477899639409
diag Autogenerated 189,bef342a8-a24f-414e-8bc9-954c6bb47721,2015-11-14T04:07:29Z,2015-11-14T04:09:20Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035
diag Autogenerated 332,bf1a663e-93a3-4b7f-a49a-0083701c4026,2015-11-14T04:10:19Z,2015-11-14T04:13:08Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,96.51378209181104,0.0,56.206206507580006,48.25388032170592,0.0,0.0,16.679412065778305,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,620.12,1910.37,0.0,9.028158299864117
diag Autogenerated 274,bf47a3c5-e187-471f-ae6d-8033589e0849,2015-11-14T04:09:06Z,2015-11-14T04:10:36Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 166,bff376ac-2fc9-4278-ae2f-307f7e17afa3,2015-11-14T04:07:12Z,2015-11-14T04:08:59Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,127.0834963612176,0.0,85.10055559902965,234.3297597621097,0.0,0.0,4.382189529697159,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,853.72,2647.16,0.0,22.791298223648173
diag Autogenerated 932,bff93d28-9690-4e81-b677-8d3e85558497,2015-11-14T04:39:35Z,2015-11-14T04:56:14Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,102.4404779481838,0.0,17.68010974231495,82.9832299353841,0.0,10.308475768370696,7.189088048879356,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,739.16,1791.0,0.0,143.6797500194626
diag Autogenerated 453,c0f238ce-b68c-4106-8443-f63aa4ebaea1,2015-11-14T04:13:30Z,2015-11-14T04:14:52Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0
diag Autogenerated 971,c194cf86-98a9-437b-bece-ee102cdc09eb,2015-11-14T04:41:46Z,2015-11-14T04:54:10Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,71.89624948658958,0.0,17.6693717467229,83.08255639461059,0.0,53.79467341728656,29.28251397952801,0.0,100.98547954546065,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,733.95,1692.5,0.0,160.9598694259736
diag Autogenerated 993,c1da894f-79db-476b-a912-d90a4c508504,2015-11-14T04:48:31Z,2015-11-14T04:58:27Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689
diag Autogenerated 49,c1f27c87-a07f-4549-90ae-58f2144da5e8,2015-11-14T04:01:42Z,2015-11-14T04:06:33Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,174.17033055042836,0.0,25.745239196595247,150.42881287172142,8.578502919879583,0.0,311.49374183204674,0.0,195.80184039987606,0.0,133.32345319734674,27.995964114148506,0.0,1092.06,2675.32,0.0,64.5232759536951
diag Autogenerated 542,c2e83d81-7345-4364-843c-351e592b7a66,2015-11-14T04:15:34Z,2015-11-14T04:17:24Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,70.84599322577692,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1539.85,3482.71,0.0,0.0
diag Autogenerated 423,c2f3eac8-7ac9-4b19-98ba-7a6cf2eb6129,2015-11-14T04:12:33Z,2015-11-14T04:15:05Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916
diag Autogenerated 590,c30ccc05-038d-4e73-816f-1ebbc41d7308,2015-11-14T04:16:37Z,2015-11-14T04:27:30Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178
diag Autogenerated 790,c34878ff-2ada-4b1c-bf16-15734f8da6f7,2015-11-14T04:30:22Z,2015-11-14T04:36:35Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,280.5155267075588,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.597349208349897,4.840775334962791,1375.56,3282.54,22.2374218728653,168.79339355803157
diag Autogenerated 161,c358a042-4ef5-43aa-8169-c4e1fbaa9567,2015-11-14T04:07:13Z,2015-11-14T04:09:02Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,127.0834963612176,0.0,85.10055559902965,234.3297597621097,0.0,0.0,4.382189529697159,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,853.72,2647.16,0.0,22.791298223648173
diag Autogenerated 566,c35a9b54-beea-49fc-b093-ef8d80eae395,2015-11-14T04:16:05Z,2015-11-14T04:18:29Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,49.91739283955031,0.0,27.258183339944814,145.00063208645201,0.0,0.0,254.94444178047857,0.0,86.14684458083951,0.0,171.5526222869324,0.0,0.0,760.38,1823.83,0.0,25.571166395668683
diag Autogenerated 354,c3a65f5c-6ca0-4d06-8ce6-0184c9e48bd8,2015-11-14T04:11:16Z,2015-11-14T04:15:09Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,139.42864483289478,0.0,21.26574859650074,140.5165198436832,0.0,136.37175619556862,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,685.32,2141.74,0.0,13.767038190032899
diag Autogenerated 357,c41a67a8-4a2c-47f9-91d4-e947b9c51e70,2015-11-14T04:11:16Z,2015-11-14T04:15:06Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,145.88363751683497,0.0,21.26574859650074,140.52053414261601,0.0,136.383799092367,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,691.79,2162.24,0.0,13.767038190032899
diag Autogenerated 922,c4856739-04cb-4160-bc69-9b054c41426c,2015-11-14T04:38:11Z,2015-11-14T04:56:05Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,151.66477377642985,0.0,66.48471311962645,145.51815024573847,0.0,0.5691318083973501,17.369902792287125,0.0,205.27699012746024,47.920898267056884,246.46948568190845,0.10370846286351713,0.0,966.38,2747.46,0.0,84.99793847811625
diag Autogenerated 87,c495feb7-a0c1-4e0d-b790-9355f9647828,2015-11-14T04:01:42Z,2015-11-14T04:08:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,203.09368015604628,0.0,25.73101778873575,129.9634584667526,11.813498960340237,0.0,381.2647172858967,0.0,195.80184039987606,0.0,133.32345319734674,42.18967765307849,0.0,1201.62,2847.97,0.0,78.43630381118761
diag Autogenerated 608,c49fd977-ae21-48e8-a060-0974a514da07,2015-11-14T04:16:55Z,2015-11-14T04:30:31Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,214.89638628011434,0.0,5.922825643119641,105.43231931400571,0.0,0.0,76.61749693752552,0.0,123.86075949367088,28.3008370763577,115.05206206614945,6.519497754185382,5.7196815026541445,773.26,2083.3,8.10483870967742,70.60585953450388
diag Autogenerated 36,c5b5c413-0e5f-4d44-892b-79409877ab89,2015-11-14T04:01:42Z,2015-11-14T04:08:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201
diag Autogenerated 3,c5e94bc4-fe07-4c0b-b652-1c311eed64da,2015-11-14T04:01:44Z,2015-11-14T04:07:01Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,313.1883348527785,0.0,25.72802380813375,166.70184593874018,30.39040010059775,0.0,373.8112025772185,0.0,195.80184039987606,0.0,199.9851797960201,47.86626487446988,0.0,1411.1,3570.27,0.0,57.63038411274134
diag Autogenerated 545,c60795c4-4060-4371-b081-f0120982b377,2015-11-14T04:15:34Z,2015-11-14T04:17:24Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,70.84599322577692,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1539.85,3482.71,0.0,0.0
diag Autogenerated 214,c607f85f-ad4c-4f17-96a6-d1c0904fdb18,2015-11-14T04:08:22Z,2015-11-14T04:11:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 968,c637c271-40be-4dd5-be2f-0aa99f6de284,2015-11-14T04:41:38Z,2015-11-14T04:56:41Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,78.30951735394312,0.0,17.6693717467229,72.3472453014558,0.0,46.533103898160846,24.047741128402265,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.74,1832.59,0.0,160.9625539248716
diag Autogenerated 73,c674c37a-dff9-44e9-8c49-b671312dcab6,2015-11-14T04:01:42Z,2015-11-14T04:08:28Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,252.38582829221852,0.0,25.73101778873575,176.5752454689846,14.594158444447439,0.0,560.0525144197591,0.0,195.80184039987606,0.0,199.9851797960201,51.89316878415945,0.0,1555.46,3596.16,0.0,78.43630381118761
diag Autogenerated 62,c67d5e5f-d668-4843-b5cd-d11ce1707923,2015-11-14T04:01:42Z,2015-11-14T04:07:35Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,108.86151264136195,0.0,25.150816492918395,96.89582541070219,5.27699857287394,4.263135663978468,1.2159338554434966,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.046250391161642,0.0,540.65,1689.58,0.0,9.658710590903159
diag Autogenerated 149,c692f0b3-50e7-4137-b9b0-4c9a81f39e73,2015-11-14T04:06:59Z,2015-11-14T04:08:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173
diag Autogenerated 500,c6acecf5-ea28-431d-a9d7-30bcc07ba783,2015-11-14T04:14:56Z,2015-11-14T04:16:53Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,70.31416876272347,0.0,27.022785626790007,50.59743067755309,0.0,0.0,86.26890265432718,0.0,86.14684458083951,0.0,180.12284273253155,0.0,0.0,526.04,1433.01,0.0,25.571166395668683
diag Autogenerated 664,c6b16e57-ec85-465d-95fd-d33d4d08b003,2015-11-14T04:17:46Z,2015-11-14T04:28:17Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,297.9287464271131,0.0,17.53828093099224,231.99316047366273,0.0,0.0,756.654246631278,0.0,116.54757043691302,18.387096774193548,192.10647202939975,26.56747652102899,4.819824418129849,1678.42,3668.07,0.0,15.874846876276031
diag Autogenerated 979,c6d3d550-bfa7-458f-b086-8e801f189926,2015-11-14T04:42:07Z,2015-11-14T04:56:33Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,91.97675918641976,0.0,66.36582780853901,33.92278525518606,0.0,17.8909745813087,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,820.59,2271.21,0.0,109.34666197870689
diag Autogenerated 858,c6db5fa3-2536-4858-9b05-49b70bfbcd00,2015-11-14T04:34:01Z,2015-11-14T04:41:25Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,209.53452930687536,0.0,104.65664606193407,163.13994618030918,0.0,0.0,292.2789985976559,0.0,151.2248695273545,157.768554175345,106.59665817268663,11.919483768154008,4.134755480027394,1417.18,3156.37,22.2374218728653,189.34112746346722
diag Autogenerated 605,c74aed22-a3f4-4850-aeca-97b964064b37,2015-11-14T04:16:54Z,2015-11-14T04:30:44Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,198.9597795018375,0.0,5.922825643119641,106.26122907309106,0.0,0.0,69.4023070641078,0.0,123.86075949367088,28.3008370763577,115.81155573703552,5.911086157615353,5.7186606778276845,751.09,2028.12,8.10483870967742,70.60585953450388
diag Autogenerated 804,c763fa5c-3fba-4f91-91ed-c61ad0f011f5,2015-11-14T04:30:56Z,2015-11-14T04:40:18Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,353.9671528889962,0.0,122.04624121551763,258.06039334384576,0.0,0.0,834.3330139643851,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.325940544490265,4.229067745293421,2676.69,5336.16,0.0,564.3725281592625
diag Autogenerated 803,c7c7ec9e-44cf-47cc-94e2-8bdbdbc2f2b3,2015-11-14T04:30:56Z,2015-11-14T04:36:32Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,346.70158277135266,0.0,122.04624121551763,256.9700730435273,0.0,0.0,881.782660469675,0.0,101.02430171463223,109.17482056430465,199.03061094075161,57.07302325458406,4.223779207054204,2642.4,5128.73,0.0,564.3734095823024
diag Autogenerated 42,c8550c91-77c2-4d14-bc6b-d2919002268c,2015-11-14T04:01:42Z,2015-11-14T04:07:23Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,206.5180454695834,0.0,25.745239196595247,201.11989844417798,10.00438618158193,0.0,416.69772921541244,0.0,195.80184039987606,0.0,199.9851797960201,35.79453508720717,0.0,1356.19,3292.68,0.0,64.5247729439961
